0.06,121,9.52,0.11,0,0
0.11,122,9.44,0.30,0,0
0.13,121,9.31,0.06,0,0
0.15,122,9.20,0.26,0,0
0.20,122,9.21,0.30,0,0
0.22,123,8.79,0.17,0,0
0.24,123,8.99,0.22,0,0
0.26,125,9.91,0.51,0,0
0.30,124,8.47,0.63,0,0
0.32,125,9.81,0.69,0,0
0.34,125,9.85,0.74,0,0
0.36,126,9.12,0.57,0,0
0.40,129,9.24,0.08,0,0
0.42,131,8.90,0.20,0,0
0.44,131,9.55,0.14,0,0
0.47,133,9.58,0.23,0,0
0.50,132,9.53,0.57,0,0
0.53,132,9.36,0.44,0,0
0.55,128,9.07,0.54,0,0
0.57,131,8.35,0.39,0,0
0.61,132,10.66,0.28,0,0
0.63,126,10.52,0.70,0,0
0.65,119,10.52,0.53,1,0
0.67,114,9.04,0.24,1,0
0.71,115,8.25,0.09,1,0
0.73,114,9.01,0.43,1,0
0.75,115,9.97,0.26,1,0
0.77,119,9.41,0.16,1,0
0.81,120,10.31,0.34,2,0
0.84,116,10.09,0.30,2,0
0.86,118,8.43,0.19,2,0
0.88,119,8.34,0.08,2,0
0.92,118,9.76,0.33,2,0
0.94,121,9.36,0.40,3,0
0.96,122,9.55,0.42,3,0
1.02,117,10.03,0.96,3,0
1.04,106,10.84,1.37,3,0
1.06,79,11.11,1.99,2,0
1.12,41,12.21,2.41,2,0
1.14,37,11.31,1.81,2,0
1.17,41,9.38,2.20,2,0
1.22,34,9.12,3.37,2,0
1.25,32,11.71,3.20,2,0
1.27,30,11.66,2.93,2,0
1.33,24,10.48,3.23,2,0
1.35,25,11.16,3.24,2,0
1.37,24,10.57,3.03,2,0
1.43,20,8.30,2.10,2,0
1.45,18,7.81,1.39,2,0
1.47,15,8.20,0.60,2,0
1.49,15,8.12,0.48,2,0
1.53,17,7.78,0.56,2,0
1.56,24,8.32,1.05,2,0
1.58,52,8.71,1.46,2,0
1.63,108,11.35,1.76,2,0
1.65,118,13.50,2.07,2,0
1.67,128,11.67,0.95,3,0
1.70,135,9.19,2.33,3,0
1.74,139,12.12,2.03,3,0
1.76,140,11.38,2.34,3,0
1.78,140,10.89,2.26,0,1
1.80,141,10.52,1.63,0,1
1.84,141,9.36,1.73,0,1
1.86,138,9.57,1.77,0,1
1.88,139,9.78,1.70,0,1
1.94,126,9.40,0.80,0,1
1.96,122,9.23,0.63,1,1
1.98,121,9.09,0.64,1,1
2.00,119,9.40,0.68,1,1
2.04,113,9.31,0.73,1,1
2.06,107,9.69,0.84,1,1
2.09,99,9.67,0.95,1,1
2.14,62,9.65,1.09,2,1
2.16,45,10.79,1.33,2,1
2.19,35,10.87,1.55,2,1
2.24,31,12.88,1.98,2,1
2.27,32,12.96,2.03,2,1
2.29,31,13.18,2.27,2,1
2.35,22,13.58,3.05,2,1
2.37,18,13.77,3.06,2,1
2.39,16,15.92,3.48,2,1
2.45,12,8.54,1.67,2,1
2.47,21,6.50,0.62,2,1
2.49,24,2.85,0.38,2,1
2.55,23,2.23,4.05,2,1
2.57,27,3.95,3.98,2,1
2.59,20,5.49,4.37,2,1
2.65,16,10.66,6.76,2,1
2.67,18,14.63,6.83,2,1
2.70,9,19.10,6.38,2,1
2.75,15,19.33,5.34,2,1
2.78,16,18.27,4.79,2,1
2.80,16,14.31,4.04,2,1
2.85,21,11.15,1.14,2,1
2.87,45,10.68,2.06,2,1
2.89,91,12.03,2.55,2,1
2.91,111,15.49,2.65,2,1
2.95,135,12.04,2.83,3,1
2.98,140,16.07,1.89,3,1
3.00,139,14.21,2.79,3,1
3.06,140,8.90,1.57,0,2
3.08,136,10.71,1.28,0,2
3.10,129,9.75,1.60,0,2
3.12,130,9.44,1.76,0,2
3.16,116,9.41,1.04,1,2
3.18,112,9.29,0.93,1,2
3.20,107,9.41,0.97,1,2
3.26,81,9.81,1.09,1,2
3.28,68,9.92,1.13,1,2
3.30,64,9.32,1.14,1,2
3.32,55,9.48,1.19,2,2
3.37,34,9.56,1.38,2,2
3.39,32,9.81,1.55,2,2
3.41,33,10.75,1.76,2,2
3.47,25,14.12,2.60,2,2
3.49,23,12.89,2.74,2,2
3.51,24,13.44,2.97,2,2
3.57,19,15.47,3.38,2,2
3.59,16,14.89,3.77,2,2
3.61,14,14.20,3.89,2,2
3.67,20,7.13,1.47,2,2
3.69,24,4.20,0.21,2,2
3.71,26,3.43,1.50,2,2
3.77,24,4.25,3.47,2,2
3.79,23,4.56,3.96,2,2
3.81,19,5.90,4.81,2,2
3.83,15,7.55,5.60,2,2
3.87,19,12.54,5.64,2,2
3.89,16,14.77,5.16,2,2
3.91,18,17.02,5.16,2,2
3.93,18,16.03,5.55,2,2
3.97,13,18.74,4.21,2,2
3.99,17,18.16,4.11,2,2
4.01,14,14.87,3.44,2,2
4.07,58,11.91,1.87,2,2
4.09,88,11.02,2.75,2,2
4.11,112,13.70,2.48,2,2
4.17,140,11.64,1.61,3,2
4.19,142,13.78,2.14,3,2
4.21,141,11.48,2.33,3,2
4.27,131,9.30,1.43,0,3
4.29,123,9.69,1.44,0,3
4.31,118,9.13,1.07,1,3
4.37,100,9.59,0.75,1,3
4.39,87,9.43,0.76,1,3
4.42,66,9.47,0.83,1,3
4.47,45,9.44,0.85,2,3
4.49,35,9.59,0.96,2,3
4.51,35,9.28,1.07,2,3
4.53,30,9.24,1.19,2,3
4.59,28,10.85,1.69,2,3
4.61,28,11.89,1.88,2,3
4.68,23,12.81,2.37,2,3
4.70,20,13.41,2.49,2,3
4.72,22,14.86,2.76,2,3
4.78,14,14.98,3.68,2,3
4.80,14,14.30,4.44,2,3
4.82,26,14.17,3.58,2,3
4.88,14,5.06,0.56,2,3
4.90,17,2.91,1.50,2,3
4.92,23,1.74,3.09,2,3
4.98,23,4.28,4.13,2,3
5.00,26,5.94,4.78,2,3
5.02,13,7.52,5.62,2,3
5.08,18,17.96,5.70,2,3
5.10,20,18.90,5.92,2,3
5.12,19,16.79,5.74,2,3
5.18,19,18.86,4.78,2,3
5.20,19,15.66,3.62,2,3
5.22,28,13.09,2.29,2,3
5.28,103,12.29,3.25,2,3
5.30,110,16.26,2.59,2,3
5.32,123,17.39,3.20,3,3
5.34,130,13.40,1.98,3,3
5.38,137,12.57,1.51,3,3
5.40,140,11.50,1.39,3,3
5.42,145,10.20,1.95,0,4
5.48,138,9.37,1.26,0,4
5.50,135,9.62,1.38,0,4
5.52,124,10.13,1.30,0,4
5.54,121,9.14,1.17,1,4
5.59,121,8.87,1.05,1,4
5.61,117,10.52,1.10,1,4
5.63,109,10.31,1.08,1,4
5.69,73,9.69,1.20,2,4
5.71,65,9.73,1.26,2,4
5.73,40,9.21,1.40,2,4
5.79,32,10.72,1.99,2,4
5.81,33,12.25,2.20,2,4
5.83,32,12.40,2.33,2,4
5.89,26,13.66,2.80,2,4
5.91,19,14.17,2.95,2,4
5.93,19,14.23,3.27,2,4
5.99,12,15.09,3.88,2,4
6.01,14,13.48,2.79,2,4
6.03,17,10.04,1.87,2,4
6.09,25,3.51,0.76,2,4
6.11,22,2.49,1.92,2,4
6.13,22,3.02,3.46,2,4
6.19,18,5.31,4.63,2,4
6.21,13,7.26,5.45,2,4
6.24,13,10.40,5.98,2,4
6.29,17,17.24,5.87,2,4
6.31,14,18.85,5.61,2,4
6.34,17,22.54,5.12,2,4
6.39,15,10.90,3.23,2,4
6.41,11,10.53,2.08,2,4
6.44,20,11.42,0.47,2,4
6.49,105,14.96,1.68,2,4
6.51,120,19.22,1.16,2,4
6.54,129,12.57,1.97,3,4
6.59,140,11.80,1.66,3,4
6.62,143,11.12,1.91,3,4
6.64,141,10.48,1.50,0,5
6.69,131,9.50,1.29,0,5
6.72,130,10.62,1.13,0,5
6.74,116,9.33,1.00,1,5
6.80,109,9.37,1.07,1,5
6.82,103,10.04,1.12,1,5
6.84,91,9.68,1.01,1,5
6.90,63,9.54,1.22,2,5
6.92,41,9.72,1.43,2,5
6.94,35,9.64,1.51,2,5
6.96,32,10.30,1.51,2,5
7.00,33,11.56,2.10,2,5
7.02,26,12.58,2.32,2,5
7.04,27,12.06,2.61,2,5
7.10,19,14.22,3.15,2,5
7.12,19,13.79,3.42,2,5
