0.06,130,9.18,0.12,0,0
0.11,131,9.08,0.13,0,0
0.13,132,9.53,0.16,0,0
0.15,132,9.49,0.36,0,0
0.19,132,9.70,0.39,0,0
0.22,134,10.08,0.27,0,0
0.24,136,8.43,0.12,0,0
0.26,137,9.61,0.18,0,0
0.30,137,8.90,0.22,0,0
0.32,138,8.60,0.31,0,0
0.34,137,9.97,0.27,0,0
0.37,138,9.43,0.19,0,0
0.40,140,9.29,0.24,0,0
0.42,138,10.88,0.27,0,0
0.44,140,8.77,0.30,0,0
0.46,141,8.73,0.27,0,0
0.50,141,9.58,0.06,0,0
0.52,141,9.15,0.12,0,0
0.54,141,9.12,0.09,0,0
0.56,142,9.11,0.31,0,0
0.60,139,9.79,0.04,0,0
0.62,139,8.90,0.07,0,0
0.64,138,8.69,0.17,0,0
0.66,137,9.80,0.31,0,0
0.70,131,9.72,0.32,0,0
0.72,128,9.48,0.18,0,0
0.74,126,8.99,0.14,0,0
0.76,122,8.79,0.29,0,0
0.80,109,10.51,0.65,1,0
0.82,102,10.09,0.86,1,0
0.85,95,9.20,1.09,1,0
0.87,69,12.41,1.12,1,0
0.91,18,11.30,1.47,1,0
0.93,17,12.08,1.93,1,0
0.95,17,12.05,2.17,1,0
0.97,20,11.19,2.10,2,0
1.01,20,8.84,2.27,2,0
1.03,27,9.64,2.70,2,0
1.05,27,11.21,2.68,2,0
1.11,25,10.82,2.74,2,0
1.13,24,11.72,2.97,2,0
1.15,29,11.89,2.84,2,0
1.18,17,11.28,2.51,2,0
1.22,14,10.01,1.90,2,0
1.24,27,9.18,1.67,2,0
1.27,18,8.86,1.61,2,0
1.32,17,7.80,0.89,2,0
1.34,22,7.82,0.82,2,0
1.36,21,8.36,0.67,2,0
1.38,23,8.64,0.49,2,0
1.43,20,9.74,1.19,2,0
1.46,84,9.91,1.51,2,0
1.48,129,9.55,1.55,3,0
1.52,160,15.83,1.12,3,0
1.54,166,14.58,2.06,3,0
1.56,169,11.19,2.08,3,0
1.59,170,9.17,1.45,0,1
1.63,170,12.32,1.53,0,1
1.65,170,10.12,1.12,0,1
1.67,170,9.09,0.77,0,1
1.69,171,9.27,0.60,0,1
1.73,168,9.38,0.56,0,1
1.75,165,9.02,0.52,0,1
1.77,164,9.46,0.31,0,1
1.83,162,9.56,0.32,0,1
1.85,162,8.98,0.27,0,1
1.87,161,9.35,0.21,0,1
1.93,164,9.73,0.61,0,1
1.95,157,9.98,0.86,0,1
1.97,153,9.79,1.10,0,1
2.03,138,9.01,0.98,0,1
2.05,133,9.02,1.07,0,1
2.07,128,9.20,1.17,0,1
2.13,97,9.88,1.60,1,1
2.15,48,11.17,1.78,1,1
2.17,6,11.08,1.93,1,1
2.19,5,11.38,2.07,1,1
2.24,6,13.99,2.37,1,1
2.26,2,13.81,2.72,1,1
2.28,5,14.46,3.21,1,1
2.34,4,16.41,4.02,2,1
2.36,4,15.70,4.22,2,1
2.38,4,13.65,3.87,2,1
2.44,9,4.05,1.17,2,1
2.46,9,4.57,1.42,2,1
2.48,16,4.61,2.54,2,1
2.54,17,5.22,4.02,2,1
2.56,20,7.00,4.41,2,1
2.58,18,9.26,4.89,2,1
2.64,18,11.47,5.25,2,1
2.66,23,13.45,5.56,2,1
2.69,30,16.86,5.66,2,1
2.74,33,19.16,4.73,2,1
2.76,32,17.24,3.61,2,1
2.79,32,16.41,2.22,2,1
2.84,80,15.81,1.26,2,1
2.86,130,13.83,1.98,3,1
2.89,148,14.20,1.71,3,1
2.94,163,8.30,2.64,3,1
2.97,165,19.26,2.96,0,2
2.99,165,9.13,2.37,0,2
3.04,162,8.67,0.60,0,2
3.07,161,10.11,0.59,0,2
3.09,154,9.50,0.86,0,2
3.14,139,9.49,0.83,0,2
