0.06,112,9.32,0.06,1,0
0.11,119,9.42,0.21,1,0
0.13,118,9.31,0.18,1,0
0.15,119,9.39,0.16,1,0
0.20,120,9.20,0.09,1,0
0.22,121,9.05,0.05,3,0
0.24,118,9.68,0.07,3,0
0.26,121,9.29,0.03,3,0
0.30,122,9.06,0.26,3,0
0.32,122,10.66,0.31,0,0
0.35,124,9.03,0.19,0,0
0.37,124,8.61,0.16,0,0
0.41,124,9.66,0.20,0,0
0.43,124,8.22,0.16,0,0
0.45,126,8.85,0.26,0,0
0.47,126,10.53,0.27,0,0
0.51,129,8.45,0.20,0,0
0.54,129,9.64,0.30,0,0
0.56,134,8.84,0.25,0,0
0.61,136,9.26,0.31,0,0
0.63,137,9.66,0.31,0,0
0.66,135,11.06,0.63,0,0
0.68,134,9.45,0.42,0,0
0.72,126,8.74,0.47,0,0
0.74,123,9.34,0.47,0,0
0.76,118,10.06,0.64,1,0
0.78,99,10.34,1.08,1,0
0.82,75,10.84,1.58,1,0
0.84,33,12.66,1.74,1,0
0.86,26,14.28,1.98,1,0
0.88,25,13.78,2.19,1,0
0.92,23,10.77,2.33,2,0
0.94,32,9.59,2.23,2,0
0.96,34,8.86,2.20,2,0
1.02,33,9.29,2.07,2,0
1.04,28,9.13,2.35,2,0
1.07,25,9.47,2.72,2,0
1.09,23,10.10,2.91,2,0
1.13,23,11.13,3.01,2,0
1.15,21,10.95,2.94,2,0
1.17,20,10.12,2.79,2,0
1.22,22,10.21,1.92,2,0
1.25,16,9.09,1.44,2,0
1.27,19,8.21,1.00,2,0
1.33,18,8.16,0.62,2,0
1.35,37,8.59,0.97,2,0
1.37,71,8.91,1.36,2,0
1.43,132,15.32,1.52,3,0
1.45,136,15.84,1.22,3,0
1.47,136,12.31,1.96,3,0
1.53,146,10.19,1.34,0,1
1.55,148,10.17,0.98,0,1
1.57,148,9.44,0.71,0,1
1.63,149,10.12,0.43,0,1
1.65,145,9.62,0.43,0,1
1.67,145,8.84,0.37,0,1
1.69,146,8.92,0.33,0,1
1.73,142,9.23,0.36,0,1
1.75,139,9.14,0.41,0,1
1.78,141,9.41,0.40,0,1
1.83,134,9.41,0.61,0,1
1.85,129,9.66,0.86,0,1
1.87,123,9.90,1.07,0,1
1.93,99,8.85,1.13,1,1
1.95,95,10.08,1.17,1,1
1.98,74,9.52,1.24,1,1
2.03,37,10.43,1.62,1,1
2.06,32,10.95,1.91,2,1
2.08,30,12.05,2.11,2,1
2.14,30,14.01,2.75,2,1
2.16,30,14.79,3.21,2,1
2.18,31,15.59,3.30,2,1
2.24,14,15.43,4.32,2,1
2.26,14,13.26,3.99,2,1
2.28,16,9.42,2.86,2,1
2.30,16,7.12,1.76,2,1
2.34,22,6.40,2.44,2,1
2.36,23,3.78,2.30,2,1
2.39,24,3.86,3.25,2,1
2.44,21,6.40,4.82,2,1
2.46,21,7.27,5.14,2,1
2.48,14,10.27,5.69,2,1
2.50,16,12.63,5.77,2,1
2.54,15,14.52,5.56,2,1
2.56,13,16.96,5.84,2,1
2.58,13,17.09,5.58,2,1
2.60,14,18.56,4.82,2,1
2.64,11,16.08,3.01,2,1
2.66,14,14.15,1.79,2,1
2.69,32,16.48,1.21,2,1
2.71,59,11.74,2.04,2,1
2.75,116,19.17,1.36,2,1
2.77,127,20.04,2.68,3,1
2.79,138,11.44,3.62,3,1
2.85,140,10.69,2.15,3,1
2.87,140,9.78,1.36,0,2
2.89,142,9.38,1.12,0,2
2.95,125,9.34,0.77,0,2
2.97,123,9.08,0.73,0,2
2.99,118,9.06,0.65,1,2
3.05,93,9.37,0.86,1,2
3.07,91,9.64,0.83,1,2
3.09,84,9.95,1.00,1,2
3.11,69,9.41,1.21,1,2
3.15,47,9.74,1.57,2,2
3.17,34,9.92,1.76,2,2
3.19,32,9.97,1.82,2,2
3.21,32,10.30,1.90,2,2
3.26,28,12.58,1.97,2,2
3.28,34,12.70,2.45,2,2
3.31,24,13.34,2.90,2,2
3.35,18,14.88,3.35,2,2
3.38,12,14.83,3.79,2,2
3.40,13,16.32,4.36,2,2
3.46,11,9.57,2.92,2,2
3.48,16,7.81,1.99,2,2
3.50,18,5.17,1.93,2,2
3.56,21,3.08,2.89,2,2
3.58,19,4.11,3.81,2,2
3.60,22,6.47,4.49,2,2
3.66,17,8.35,5.09,2,2
3.68,16,9.53,5.43,2,2
3.70,12,12.37,5.55,2,2
3.72,13,14.72,5.75,2,2
3.76,13,20.08,5.69,2,2
3.78,12,21.10,4.93,2,2
3.80,16,19.21,3.78,2,2
3.82,13,16.82,2.79,2,2
3.86,43,15.66,1.02,2,2
3.88,76,14.34,1.91,2,2
3.90,107,13.36,1.66,2,2
3.96,140,12.72,2.50,3,2
3.98,140,11.96,2.09,3,2
4.01,138,11.78,1.85,3,2
4.03,141,9.65,1.76,0,3
4.07,139,10.31,1.05,0,3
4.09,140,9.69,0.91,0,3
4.11,134,9.46,0.87,0,3
4.17,121,8.86,1.06,0,3
4.19,118,9.66,0.99,1,3
4.21,110,9.51,1.08,1,3
4.27,92,9.79,1.22,1,3
4.29,84,9.02,1.32,1,3
4.31,68,9.34,1.39,1,3
4.37,41,9.52,1.63,2,3
4.39,38,10.17,1.77,2,3
4.41,35,10.74,1.67,2,3
4.47,33,12.03,2.30,2,3
4.49,29,13.14,2.68,2,3
4.51,26,14.02,2.94,2,3
4.57,19,18.60,3.79,2,3
4.59,15,17.85,4.46,2,3
4.61,13,14.97,4.40,2,3
4.67,15,6.76,1.46,2,3
4.69,16,4.68,0.75,2,3
4.72,19,4.56,2.19,2,3
4.77,20,3.32,4.07,2,3
4.79,19,5.27,4.94,2,3
4.82,19,8.25,5.22,2,3
4.87,12,9.87,5.70,2,3
4.90,12,13.63,5.84,2,3
4.92,13,16.59,5.81,2,3
4.97,12,21.83,4.34,2,3
5.00,23,19.71,3.31,2,3
5.01,29,18.68,2.09,2,3
5.07,106,16.01,1.95,2,3
5.09,112,18.73,2.71,2,3
5.11,123,15.34,2.35,3,3
5.14,123,13.80,2.06,3,3
5.18,133,8.71,1.72,3,3
5.20,135,10.76,1.28,3,3
5.22,136,9.25,0.76,0,4
5.28,128,9.83,1.02,0,4
5.30,121,9.66,1.03,0,4
5.32,116,9.34,1.15,1,4
5.38,103,9.34,1.02,1,4
5.40,95,9.24,1.03,1,4
5.42,86,9.21,1.00,1,4
5.48,71,9.40,1.20,2,4
5.50,63,9.49,1.29,2,4
5.52,47,9.64,1.50,2,4
5.58,36,10.45,2.12,2,4
5.60,31,11.06,2.46,2,4
5.62,32,12.22,2.51,2,4
5.68,23,13.68,3.21,2,4
5.70,18,13.35,3.12,2,4
5.72,19,15.49,3.27,2,4
5.74,15,17.07,3.66,2,4
5.78,12,14.71,4.43,2,4
5.80,20,11.69,3.34,2,4
5.82,11,8.47,2.44,2,4
5.88,20,3.75,2.36,2,4
5.90,19,2.69,2.46,2,4
5.93,20,2.43,2.69,2,4
5.95,18,3.25,3.66,2,4
5.99,18,7.50,5.19,2,4
6.01,13,7.19,5.48,2,4
6.03,15,9.10,5.74,2,4
6.09,12,17.58,6.02,2,4
6.11,9,19.68,6.01,2,4
6.14,9,23.32,5.21,2,4
6.19,27,16.46,2.30,2,4
6.21,45,15.33,0.78,2,4
6.23,82,14.34,1.79,2,4
6.29,124,18.33,2.73,3,4
6.31,133,12.03,2.53,3,4
6.33,132,14.19,1.49,3,4
6.39,138,9.15,1.34,3,4
6.42,139,9.99,1.05,0,5
6.44,138,9.45,0.85,0,5
6.49,133,9.57,0.84,0,5
6.51,128,9.71,1.08,0,5
6.54,122,9.16,1.20,0,5
6.59,103,9.46,1.13,1,5
6.62,87,9.35,1.16,1,5
6.64,81,8.82,1.19,1,5
6.70,56,9.19,1.45,1,5
6.72,44,9.58,1.53,2,5
6.74,37,9.96,1.65,2,5
6.80,31,11.29,2.17,2,5
6.82,25,13.44,1.91,2,5
6.84,25,15.01,2.43,2,5
6.90,17,14.78,3.38,2,5
6.92,14,16.97,3.65,2,5
6.95,12,17.10,4.44,2,5
7.00,20,10.01,2.97,2,5
7.03,16,8.44,2.25,2,5
7.05,26,4.55,1.11,2,5
7.10,15,2.12,2.82,2,5
7.13,22,3.52,3.87,2,5
7.15,21,5.96,4.71,2,5
7.21,14,8.38,5.15,2,5
7.23,11,10.55,5.66,2,5
7.25,12,14.49,5.62,2,5
7.31,12,17.14,5.49,2,5
7.33,12,19.86,5.00,2,5
7.35,14,20.66,4.30,2,5
7.41,43,16.85,1.66,2,5
7.43,85,16.05,2.98,2,5
7.45,110,14.96,2.74,2,5
7.51,139,17.30,2.28,3,5
7.53,137,13.84,2.18,3,5
7.55,139,9.50,1.83,3,5
7.57,137,9.00,1.69,0,6
7.61,132,9.03,0.93,0,6
7.64,132,9.78,0.76,0,6
7.66,132,9.32,0.88,0,6
7.71,119,9.37,1.05,1,6
