0.06,118,9.22,0.08,1,0
0.11,118,9.29,0.12,1,0
0.13,120,9.35,0.13,1,0
0.15,118,9.33,0.14,1,0
0.20,117,9.38,0.02,1,0
0.22,119,9.20,0.04,2,0
0.24,117,9.35,0.05,2,0
0.26,119,9.47,0.04,2,0
0.30,121,9.04,0.15,3,0
0.32,121,9.31,0.31,3,0
0.34,123,8.89,0.37,3,0
0.37,126,9.25,0.54,3,0
0.40,127,9.56,0.57,0,0
0.43,125,9.77,0.31,0,0
0.45,128,9.46,0.37,0,0
0.50,131,9.60,0.45,0,0
0.53,131,10.20,0.42,0,0
0.55,133,8.38,0.39,0,0
0.61,133,8.72,0.31,0,0
0.63,134,8.76,0.23,0,0
0.65,133,10.00,0.54,0,0
0.71,129,8.89,0.31,0,0
0.73,127,9.11,0.17,0,0
0.75,124,9.82,0.47,0,0
0.81,119,9.37,0.28,1,0
0.83,120,9.52,0.64,1,0
0.85,112,9.85,0.95,1,0
0.91,94,10.32,1.57,1,0
0.93,76,12.24,1.76,1,0
0.95,47,14.15,2.07,1,0
0.97,42,14.90,2.59,2,0
1.01,30,12.08,2.19,2,0
1.03,32,9.99,1.23,2,0
1.05,42,8.25,1.46,2,0
1.07,37,8.90,2.40,2,0
1.11,45,11.70,2.90,2,0
1.13,41,11.66,2.84,2,0
1.15,37,11.38,2.72,2,0
1.21,30,10.93,2.83,2,0
1.23,19,11.26,2.56,2,0
1.25,19,10.97,2.37,2,0
1.27,20,9.64,2.30,2,0
1.32,23,8.26,1.28,2,0
1.34,24,7.07,1.05,2,0
1.36,23,7.11,0.81,2,0
1.41,20,8.46,1.07,2,0
1.44,39,9.23,1.36,2,0
1.46,70,10.52,1.64,2,0
1.48,103,12.88,1.96,2,0
1.52,128,18.04,2.41,3,0
1.54,136,12.47,2.63,3,0
1.56,136,11.94,2.44,3,0
1.62,140,9.52,1.30,3,0
1.64,139,13.31,0.98,0,1
1.66,142,9.96,0.97,0,1
1.68,142,8.75,0.58,0,1
1.72,138,9.34,0.65,0,1
1.74,134,9.39,0.62,0,1
1.76,131,8.67,0.55,0,1
1.82,131,9.53,0.44,0,1
1.84,128,9.38,0.44,0,1
1.86,127,9.53,0.50,0,1
1.92,103,9.96,0.85,1,1
1.94,99,9.52,1.06,1,1
1.97,78,9.76,1.26,1,1
2.02,40,10.47,1.94,1,1
2.04,43,10.57,2.21,2,1
2.07,29,12.89,2.43,2,1
2.12,29,12.92,3.06,2,1
2.14,32,14.28,3.56,2,1
2.16,29,16.56,3.82,2,1
2.18,22,17.42,3.74,2,1
2.23,15,16.09,4.69,2,1
2.25,16,14.23,4.13,2,1
2.27,22,11.15,3.03,2,1
2.32,31,4.02,1.78,2,1
2.34,34,3.25,2.78,2,1
2.36,35,3.46,3.08,2,1
2.38,34,4.49,3.68,2,1
2.43,25,7.68,4.48,2,1
2.45,21,7.83,4.97,2,1
2.47,17,7.94,5.25,2,1
2.53,16,13.63,6.02,2,1
2.55,17,15.43,6.33,2,1
2.57,15,19.51,6.06,2,1
2.63,18,20.60,3.93,2,1
2.65,42,18.56,2.55,2,1
2.67,64,17.59,1.12,2,1
2.73,131,19.91,3.61,3,1
2.75,138,15.30,2.66,3,1
2.78,138,13.04,2.15,3,1
2.83,141,8.66,1.43,3,1
2.85,142,10.12,0.81,0,2
2.87,140,9.71,0.83,0,2
2.93,129,9.47,1.06,0,2
2.96,122,9.69,1.24,0,2
2.98,109,9.53,1.30,1,2
3.03,81,9.09,1.30,1,2
3.06,72,9.35,1.38,1,2
3.08,58,9.04,1.45,1,2
3.14,39,10.29,1.81,2,2
3.16,30,10.62,2.07,2,2
3.18,29,11.58,2.41,2,2
3.24,30,13.49,2.62,2,2
3.26,23,13.93,3.55,2,2
3.28,21,14.55,3.81,2,2
3.34,16,16.81,4.99,2,2
3.36,14,14.69,4.53,2,2
3.38,18,11.25,3.27,2,2
3.44,14,3.34,1.03,2,2
3.46,23,3.39,2.20,2,2
3.48,22,2.70,3.04,2,2
3.50,18,3.76,3.69,2,2
3.54,18,6.40,4.74,2,2
3.56,7,7.17,5.39,2,2
3.59,7,8.23,5.78,2,2
3.64,4,14.76,6.30,2,2
3.66,5,19.75,5.90,2,2
3.69,5,22.80,5.55,2,2
3.71,4,22.59,4.88,2,2
3.75,5,19.28,2.44,2,2
3.77,19,17.51,1.02,2,2
3.79,53,14.61,1.07,2,2
3.85,124,23.76,1.59,3,2
3.87,132,16.52,2.36,3,2
3.89,136,11.58,2.60,3,2
3.95,140,9.63,1.29,0,3
3.97,142,10.05,1.32,0,3
3.99,132,9.81,1.40,0,3
4.01,132,9.15,1.38,0,3
4.05,121,8.91,1.33,0,3
4.08,115,8.84,1.04,1,3
4.10,111,9.85,1.10,1,3
4.15,77,9.48,1.29,1,3
4.18,71,9.26,1.37,1,3
4.20,52,9.32,1.41,1,3
4.22,45,9.67,1.45,2,3
4.26,33,10.11,1.37,2,3
4.28,27,9.99,1.58,2,3
4.30,31,11.01,1.62,2,3
4.36,21,13.16,2.89,2,3
4.38,18,12.88,3.26,2,3
4.40,18,14.81,3.42,2,3
4.46,14,16.13,4.54,2,3
4.48,11,17.19,4.80,2,3
4.50,13,15.41,4.23,2,3
4.56,11,5.06,1.01,2,3
4.58,14,3.68,1.13,2,3
4.60,17,1.53,2.47,2,3
4.66,20,3.05,4.19,2,3
4.68,19,5.37,4.78,2,3
4.70,19,5.86,5.22,2,3
4.76,10,12.50,6.26,2,3
4.78,7,16.52,6.50,2,3
4.80,6,22.49,6.40,2,3
4.86,8,22.99,3.49,2,3
4.88,13,20.74,2.69,2,3
4.90,30,16.13,2.26,2,3
4.96,112,12.85,2.53,2,3
4.98,120,19.80,1.74,2,3
5.00,134,19.50,1.59,3,3
5.02,135,13.23,2.51,3,3
5.06,137,10.27,1.67,3,3
5.09,139,8.70,0.84,3,3
5.11,143,9.54,0.63,0,4
5.16,139,9.83,0.81,0,4
5.18,138,9.64,0.94,0,4
5.20,137,9.18,1.02,0,4
5.22,130,8.99,0.98,0,4
5.27,114,9.44,1.07,1,4
5.29,110,9.04,1.09,1,4
5.31,108,9.61,1.16,1,4
5.37,85,9.89,1.36,1,4
5.39,75,9.50,1.55,1,4
5.41,65,10.00,1.88,1,4
5.47,36,12.71,2.56,2,4
5.49,29,13.40,2.98,2,4
5.51,28,13.63,2.40,2,4
5.57,21,12.78,3.60,2,4
5.59,18,15.76,3.62,2,4
5.61,18,18.75,3.88,2,4
5.67,17,13.19,3.13,2,4
5.69,13,10.52,1.72,2,4
5.71,14,4.98,1.57,2,4
5.77,19,2.30,2.58,2,4
5.79,17,2.37,3.33,2,4
5.81,22,2.83,3.91,2,4
5.87,10,7.18,5.81,2,4
5.89,7,9.25,5.98,2,4
5.91,7,12.56,6.06,2,4
5.93,6,15.15,6.18,2,4
5.97,5,22.66,6.32,2,4
6.00,11,23.29,5.50,2,4
6.01,9,20.71,4.39,2,4
6.07,37,16.33,0.78,2,4
6.09,76,13.13,2.39,2,4
6.12,111,13.94,2.34,2,4
6.17,146,14.81,2.73,3,4
6.19,145,12.37,2.20,3,4
6.21,145,11.53,1.80,3,4
6.28,135,9.77,1.14,0,5
6.30,135,9.29,1.14,0,5
6.32,137,9.12,0.94,0,5
6.37,129,8.95,1.05,0,5
6.39,126,9.34,1.06,0,5
6.42,115,9.49,1.01,1,5
6.44,110,9.26,1.08,1,5
6.48,102,9.81,1.14,1,5
6.50,89,8.91,1.34,1,5
6.52,77,9.76,1.34,1,5
6.58,48,9.84,1.61,2,5
6.60,36,9.89,1.91,2,5
6.62,34,10.92,2.36,2,5
6.68,25,15.68,2.31,2,5
6.70,21,15.42,3.16,2,5
6.73,21,15.04,3.53,2,5
6.78,16,19.30,4.68,2,5
6.80,15,13.97,5.10,2,5
6.82,14,12.00,3.98,2,5
6.88,31,3.27,0.44,2,5
6.90,23,3.97,1.82,2,5
6.93,28,2.43,2.43,2,5
6.99,22,3.81,4.47,2,5
7.01,22,7.46,5.27,2,5
7.03,15,7.61,5.66,2,5
7.09,11,12.41,6.24,2,5
7.11,14,18.84,6.33,2,5
7.13,6,22.35,6.22,2,5
7.19,13,20.02,3.20,2,5
7.21,24,19.43,1.61,2,5
7.23,54,15.94,1.44,2,5
7.29,120,18.34,1.89,2,5
7.31,135,19.11,1.47,3,5
7.33,138,15.20,2.30,3,5
7.39,139,9.48,1.58,3,5
7.41,139,9.33,0.92,0,6
7.44,135,9.65,0.78,0,6
7.49,124,9.46,1.03,0,6
7.51,120,9.43,0.99,0,6
7.54,115,9.28,1.11,1,6
7.59,93,9.49,1.02,1,6
7.61,65,9.11,1.04,1,6
7.63,61,9.80,1.04,1,6
7.69,35,9.36,1.33,2,6
7.72,35,9.66,1.38,2,6
7.74,26,9.58,1.41,2,6
7.79,21,12.36,2.00,2,6
7.82,19,12.21,2.25,2,6
7.84,22,12.79,2.81,2,6
7.90,12,16.63,3.49,2,6
7.92,10,17.68,3.94,2,6
7.94,10,17.04,4.86,2,6
8.00,8,13.42,3.13,2,6
8.02,16,8.50,2.13,2,6
8.04,19,2.42,0.53,2,6
8.10,20,2.45,2.94,2,6
