0.06,114,9.31,0.10,1,0
0.11,114,9.39,0.09,1,0
0.13,115,9.38,0.03,1,0
0.15,114,9.33,0.02,1,0
0.19,114,9.32,0.14,1,0
0.22,116,9.40,0.19,2,0
0.24,116,9.22,0.21,2,0
0.26,117,9.44,0.26,2,0
0.30,117,9.32,0.51,2,0
0.32,118,8.88,0.69,2,0
0.34,120,8.86,0.85,2,0
0.36,121,9.91,0.84,3,0
0.40,124,9.56,0.63,3,0
0.42,124,10.18,0.50,3,0
0.44,124,8.60,0.36,3,0
0.46,124,9.36,0.42,0,0
0.51,124,8.83,0.34,0,0
0.53,125,8.71,0.43,0,0
0.55,125,9.59,0.43,0,0
0.57,127,10.20,0.41,0,0
0.61,128,9.71,0.30,0,0
0.63,127,10.33,0.34,0,0
0.65,129,8.70,0.42,0,0
0.67,129,8.48,0.63,0,0
0.71,130,10.54,0.36,0,0
0.73,130,8.89,0.24,0,0
0.75,131,9.11,0.10,0,0
0.81,115,9.82,0.47,1,0
0.83,114,8.72,0.61,1,0
0.85,101,9.08,0.66,1,0
0.87,89,10.69,0.85,1,0
0.91,68,9.47,1.39,1,0
0.93,54,13.58,1.57,1,0
0.95,36,15.10,2.09,1,0
0.97,29,16.01,2.46,2,0
1.01,38,13.29,2.71,2,0
1.03,38,12.85,1.70,2,0
1.05,41,10.97,1.34,2,0
1.11,44,10.97,2.86,2,0
1.13,43,10.66,3.15,2,0
1.16,41,10.61,3.61,2,0
1.21,19,11.25,4.14,2,0
1.24,16,13.09,3.96,2,0
1.26,16,13.08,3.61,2,0
1.32,16,9.20,1.88,2,0
1.34,18,8.89,0.72,2,0
1.36,25,9.49,1.48,2,0
1.42,70,10.62,2.38,2,0
1.44,103,13.34,1.55,2,0
1.46,121,21.14,1.41,3,0
1.48,132,15.81,2.09,3,0
1.52,138,16.05,2.32,3,0
1.55,136,8.37,2.34,3,0
1.57,140,9.73,1.90,0,1
1.62,140,8.04,1.06,0,1
1.64,140,9.05,0.68,0,1
1.66,140,9.22,0.67,0,1
1.68,139,9.76,0.59,0,1
1.73,133,8.86,0.50,0,1
1.75,131,8.91,0.43,0,1
1.77,127,9.37,0.41,0,1
1.79,124,9.28,0.38,0,1
1.83,124,9.34,0.40,0,1
1.85,122,9.61,0.51,0,1
